                                                                                                                                  
{'loss': 0.6931, 'grad_norm': 126.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -73.44515228271484, 'logps/rejected': -77.38186645507812, 'logits/chosen': 0.7641758322715759, 'logits/rejected': 0.41689828038215637, 'epoch': 0.0}
{'loss': 1.0364, 'grad_norm': 235.0, 'learning_rate': 5.251339768782754e-06, 'rewards/chosen': -0.2794945538043976, 'rewards/rejected': -1.9040307998657227, 'rewards/accuracies': 0.5, 'rewards/margins': 1.6245365142822266, 'logps/chosen': -74.40306091308594, 'logps/rejected': -97.40626525878906, 'logits/chosen': -0.774471640586853, 'logits/rejected': -0.6911413669586182, 'epoch': 0.54}
{'loss': 0.3632, 'grad_norm': 68.5, 'learning_rate': 5.23656646391721e-06, 'rewards/chosen': 0.6618427634239197, 'rewards/rejected': -0.5791292786598206, 'rewards/accuracies': 0.75, 'rewards/margins': 1.2409720420837402, 'logps/chosen': -53.637535095214844, 'logps/rejected': -78.662353515625, 'logits/chosen': -0.9395090341567993, 'logits/rejected': -0.9163321256637573, 'epoch': 0.54}
{'loss': 0.6074, 'grad_norm': 109.5, 'learning_rate': 5.221791088893282e-06, 'rewards/chosen': 0.6246680021286011, 'rewards/rejected': -1.3346563577651978, 'rewards/accuracies': 0.75, 'rewards/margins': 1.9593244791030884, 'logps/chosen': -75.63311767578125, 'logps/rejected': -89.18531799316406, 'logits/chosen': -0.9980821013450623, 'logits/rejected': -1.0358235836029053, 'epoch': 0.54}
{'loss': 0.5803, 'grad_norm': 91.0, 'learning_rate': 5.207013773008111e-06, 'rewards/chosen': 0.61800616979599, 'rewards/rejected': -1.6165603399276733, 'rewards/accuracies': 0.5, 'rewards/margins': 2.2345664501190186, 'logps/chosen': -72.21427154541016, 'logps/rejected': -97.2034912109375, 'logits/chosen': -0.809868335723877, 'logits/rejected': -0.7710288166999817, 'epoch': 0.54}
{'loss': 0.5269, 'grad_norm': 92.5, 'learning_rate': 5.192234645575814e-06, 'rewards/chosen': 0.4424273371696472, 'rewards/rejected': -0.35401707887649536, 'rewards/accuracies': 0.5, 'rewards/margins': 0.7964443564414978, 'logps/chosen': -62.57545852661133, 'logps/rejected': -70.39823913574219, 'logits/chosen': -0.5823276042938232, 'logits/rejected': -0.8609508872032166, 'epoch': 0.54}
{'loss': 0.2079, 'grad_norm': 29.75, 'learning_rate': 5.177453835926366e-06, 'rewards/chosen': 1.087882399559021, 'rewards/rejected': -2.1201343536376953, 'rewards/accuracies': 1.0, 'rewards/margins': 3.208016872406006, 'logps/chosen': -31.53980255126953, 'logps/rejected': -79.73597717285156, 'logits/chosen': -0.5795844197273254, 'logits/rejected': -0.7965272665023804, 'epoch': 0.54}
{'loss': 0.038, 'grad_norm': 14.0625, 'learning_rate': 5.1626714734044615e-06, 'rewards/chosen': 1.5183351039886475, 'rewards/rejected': -1.8587772846221924, 'rewards/accuracies': 1.0, 'rewards/margins': 3.37711238861084, 'logps/chosen': -67.01472473144531, 'logps/rejected': -97.44538116455078, 'logits/chosen': -0.7499265670776367, 'logits/rejected': -0.9273149967193604, 'epoch': 0.54}
{'loss': 1.1677, 'grad_norm': 230.0, 'learning_rate': 5.147887687368385e-06, 'rewards/chosen': 0.04688924551010132, 'rewards/rejected': 0.7528179883956909, 'rewards/accuracies': 0.25, 'rewards/margins': -0.7059287428855896, 'logps/chosen': -72.25300598144531, 'logps/rejected': -64.8973159790039, 'logits/chosen': -0.9456360936164856, 'logits/rejected': -0.8951038718223572, 'epoch': 0.54}
{'loss': 0.5184, 'grad_norm': 77.0, 'learning_rate': 5.133102607188875e-06, 'rewards/chosen': 0.6016715168952942, 'rewards/rejected': -1.791838526725769, 'rewards/accuracies': 0.5, 'rewards/margins': 2.393510103225708, 'logps/chosen': -61.35694122314453, 'logps/rejected': -101.30159759521484, 'logits/chosen': -0.5983195900917053, 'logits/rejected': -0.40041905641555786, 'epoch': 0.54}
{'loss': 0.175, 'grad_norm': 88.5, 'learning_rate': 5.118316362247997e-06, 'rewards/chosen': 0.26963096857070923, 'rewards/rejected': -2.9408063888549805, 'rewards/accuracies': 1.0, 'rewards/margins': 3.210437297821045, 'logps/chosen': -78.65441131591797, 'logps/rejected': -114.1292495727539, 'logits/chosen': -0.683384895324707, 'logits/rejected': -0.6470036506652832, 'epoch': 0.54}
{'loss': 0.4872, 'grad_norm': 94.5, 'learning_rate': 5.1035290819380105e-06, 'rewards/chosen': 0.5427544116973877, 'rewards/rejected': 0.010036654770374298, 'rewards/accuracies': 0.75, 'rewards/margins': 0.5327177047729492, 'logps/chosen': -51.39678955078125, 'logps/rejected': -60.92919158935547, 'logits/chosen': -0.7896131277084351, 'logits/rejected': -0.8194678425788879, 'epoch': 0.55}
{'loss': 0.1689, 'grad_norm': 34.5, 'learning_rate': 5.0887408956602316e-06, 'rewards/chosen': -0.719921350479126, 'rewards/rejected': -3.8260626792907715, 'rewards/accuracies': 1.0, 'rewards/margins': 3.1061415672302246, 'logps/chosen': -82.81515502929688, 'logps/rejected': -106.50819396972656, 'logits/chosen': -1.0128097534179688, 'logits/rejected': -1.0974185466766357, 'epoch': 0.55}
{'loss': 0.4256, 'grad_norm': 89.0, 'learning_rate': 5.073951932823907e-06, 'rewards/chosen': 0.19060181081295013, 'rewards/rejected': -0.7462032437324524, 'rewards/accuracies': 0.5, 'rewards/margins': 0.9368050694465637, 'logps/chosen': -55.991825103759766, 'logps/rejected': -65.99320983886719, 'logits/chosen': -1.1045112609863281, 'logits/rejected': -1.0504703521728516, 'epoch': 0.55}
{'loss': 0.4227, 'grad_norm': 102.0, 'learning_rate': 5.059162322845081e-06, 'rewards/chosen': 0.41310223937034607, 'rewards/rejected': -0.9881975650787354, 'rewards/accuracies': 0.5, 'rewards/margins': 1.4012999534606934, 'logps/chosen': -49.73426818847656, 'logps/rejected': -84.11004638671875, 'logits/chosen': -0.9168271422386169, 'logits/rejected': -0.29843869805336, 'epoch': 0.55}
{'loss': 0.2946, 'grad_norm': 111.0, 'learning_rate': 5.044372195145455e-06, 'rewards/chosen': -1.5006747245788574, 'rewards/rejected': -4.208564758300781, 'rewards/accuracies': 0.75, 'rewards/margins': 2.707890033721924, 'logps/chosen': -78.22003173828125, 'logps/rejected': -101.15471649169922, 'logits/chosen': -0.924238920211792, 'logits/rejected': -0.7850162982940674, 'epoch': 0.55}
{'loss': 0.7489, 'grad_norm': 126.5, 'learning_rate': 5.0295816791512685e-06, 'rewards/chosen': 0.13050389289855957, 'rewards/rejected': 0.09470482170581818, 'rewards/accuracies': 0.25, 'rewards/margins': 0.035799041390419006, 'logps/chosen': -63.86085510253906, 'logps/rejected': -69.0037841796875, 'logits/chosen': -0.71197509765625, 'logits/rejected': -0.606328547000885, 'epoch': 0.55}
{'loss': 0.4941, 'grad_norm': 119.0, 'learning_rate': 5.014790904292149e-06, 'rewards/chosen': 0.018376361578702927, 'rewards/rejected': -1.5394597053527832, 'rewards/accuracies': 0.75, 'rewards/margins': 1.5578360557556152, 'logps/chosen': -70.634033203125, 'logps/rejected': -73.24993896484375, 'logits/chosen': -0.5261552333831787, 'logits/rejected': -0.6055211424827576, 'epoch': 0.55}
{'loss': 0.4618, 'grad_norm': 124.5, 'learning_rate': 5e-06, 'rewards/chosen': 0.508984386920929, 'rewards/rejected': -1.113231897354126, 'rewards/accuracies': 0.5, 'rewards/margins': 1.6222162246704102, 'logps/chosen': -82.20942687988281, 'logps/rejected': -93.1615219116211, 'logits/chosen': -0.7577158212661743, 'logits/rejected': -0.7011042833328247, 'epoch': 0.55}
{'loss': 1.5052, 'grad_norm': 288.0, 'learning_rate': 4.985209095707852e-06, 'rewards/chosen': -1.5460997819900513, 'rewards/rejected': -1.6969633102416992, 'rewards/accuracies': 0.5, 'rewards/margins': 0.15086358785629272, 'logps/chosen': -98.40963745117188, 'logps/rejected': -118.51858520507812, 'logits/chosen': -0.8820741176605225, 'logits/rejected': -0.7028083801269531, 'epoch': 0.55}
{'loss': 0.5337, 'grad_norm': 79.5, 'learning_rate': 4.970418320848732e-06, 'rewards/chosen': 0.6952041387557983, 'rewards/rejected': -0.3580988049507141, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0533030033111572, 'logps/chosen': -65.37285614013672, 'logps/rejected': -72.64216613769531, 'logits/chosen': -0.713535487651825, 'logits/rejected': -0.7487041354179382, 'epoch': 0.55}
{'loss': 0.7595, 'grad_norm': 232.0, 'learning_rate': 4.9556278048545445e-06, 'rewards/chosen': -1.1876347064971924, 'rewards/rejected': -2.9181807041168213, 'rewards/accuracies': 0.75, 'rewards/margins': 1.7305457592010498, 'logps/chosen': -117.79129791259766, 'logps/rejected': -125.50184631347656, 'logits/chosen': -0.6653356552124023, 'logits/rejected': -0.8866574764251709, 'epoch': 0.55}
{'loss': 0.2019, 'grad_norm': 38.5, 'learning_rate': 4.94083767715492e-06, 'rewards/chosen': 0.4451264441013336, 'rewards/rejected': -2.5191264152526855, 'rewards/accuracies': 1.0, 'rewards/margins': 2.9642529487609863, 'logps/chosen': -45.974239349365234, 'logps/rejected': -79.09749603271484, 'logits/chosen': -1.153265357017517, 'logits/rejected': -1.03078293800354, 'epoch': 0.55}
{'loss': 0.411, 'grad_norm': 122.5, 'learning_rate': 4.926048067176093e-06, 'rewards/chosen': -0.37990036606788635, 'rewards/rejected': -2.149043083190918, 'rewards/accuracies': 0.5, 'rewards/margins': 1.7691428661346436, 'logps/chosen': -91.1720199584961, 'logps/rejected': -108.78597259521484, 'logits/chosen': -0.7408132553100586, 'logits/rejected': -0.4975052773952484, 'epoch': 0.56}
{'loss': 0.1018, 'grad_norm': 47.25, 'learning_rate': 4.911259104339771e-06, 'rewards/chosen': -0.20669782161712646, 'rewards/rejected': -4.244878768920898, 'rewards/accuracies': 1.0, 'rewards/margins': 4.038180828094482, 'logps/chosen': -61.04340744018555, 'logps/rejected': -104.1683578491211, 'logits/chosen': -0.8812291026115417, 'logits/rejected': -0.8957125544548035, 'epoch': 0.56}
{'loss': 0.0464, 'grad_norm': 26.25, 'learning_rate': 4.896470918061992e-06, 'rewards/chosen': 0.20499162375926971, 'rewards/rejected': -4.975675106048584, 'rewards/accuracies': 1.0, 'rewards/margins': 5.180666446685791, 'logps/chosen': -74.0822982788086, 'logps/rejected': -168.2276611328125, 'logits/chosen': -0.9733981490135193, 'logits/rejected': -0.6575265526771545, 'epoch': 0.56}
{'loss': 0.4805, 'grad_norm': 180.0, 'learning_rate': 4.881683637752005e-06, 'rewards/chosen': -1.8044291734695435, 'rewards/rejected': -5.272246360778809, 'rewards/accuracies': 0.75, 'rewards/margins': 3.4678168296813965, 'logps/chosen': -98.47213745117188, 'logps/rejected': -136.36111450195312, 'logits/chosen': -0.9011858701705933, 'logits/rejected': -0.6912122964859009, 'epoch': 0.56}
{'loss': 0.1695, 'grad_norm': 42.0, 'learning_rate': 4.866897392811127e-06, 'rewards/chosen': -0.2343975156545639, 'rewards/rejected': -4.567622184753418, 'rewards/accuracies': 1.0, 'rewards/margins': 4.333224773406982, 'logps/chosen': -105.6353988647461, 'logps/rejected': -166.94329833984375, 'logits/chosen': -1.0300705432891846, 'logits/rejected': -1.0223190784454346, 'epoch': 0.56}
{'loss': 0.275, 'grad_norm': 86.0, 'learning_rate': 4.852112312631617e-06, 'rewards/chosen': 0.6940392851829529, 'rewards/rejected': -1.5645785331726074, 'rewards/accuracies': 1.0, 'rewards/margins': 2.258617877960205, 'logps/chosen': -73.4535903930664, 'logps/rejected': -98.02593994140625, 'logits/chosen': -0.7386941909790039, 'logits/rejected': -0.6977941393852234, 'epoch': 0.56}
{'loss': 0.4917, 'grad_norm': 165.0, 'learning_rate': 4.837328526595539e-06, 'rewards/chosen': -1.3837133646011353, 'rewards/rejected': -2.294196367263794, 'rewards/accuracies': 0.75, 'rewards/margins': 0.9104831218719482, 'logps/chosen': -141.18466186523438, 'logps/rejected': -139.35763549804688, 'logits/chosen': -0.40847232937812805, 'logits/rejected': -0.2775772213935852, 'epoch': 0.56}
{'loss': 0.3814, 'grad_norm': 110.5, 'learning_rate': 4.822546164073635e-06, 'rewards/chosen': 0.013279050588607788, 'rewards/rejected': -0.8974713087081909, 'rewards/accuracies': 1.0, 'rewards/margins': 0.9107503890991211, 'logps/chosen': -73.0434341430664, 'logps/rejected': -91.59938049316406, 'logits/chosen': -0.8570754528045654, 'logits/rejected': -0.7446164488792419, 'epoch': 0.56}
{'loss': 0.1157, 'grad_norm': 66.0, 'learning_rate': 4.807765354424187e-06, 'rewards/chosen': -0.6618327498435974, 'rewards/rejected': -3.9113173484802246, 'rewards/accuracies': 1.0, 'rewards/margins': 3.2494845390319824, 'logps/chosen': -83.08100891113281, 'logps/rejected': -120.35257720947266, 'logits/chosen': -0.6063953042030334, 'logits/rejected': -0.5629595518112183, 'epoch': 0.56}
{'loss': 0.7231, 'grad_norm': 112.5, 'learning_rate': 4.7929862269918895e-06, 'rewards/chosen': 0.05234220623970032, 'rewards/rejected': -1.4095733165740967, 'rewards/accuracies': 0.5, 'rewards/margins': 1.4619154930114746, 'logps/chosen': -72.66329193115234, 'logps/rejected': -85.95072937011719, 'logits/chosen': -0.9081991910934448, 'logits/rejected': -1.0232585668563843, 'epoch': 0.56}
{'loss': 1.5503, 'grad_norm': 260.0, 'learning_rate': 4.778208911106718e-06, 'rewards/chosen': -1.4883620738983154, 'rewards/rejected': -0.5553137063980103, 'rewards/accuracies': 0.5, 'rewards/margins': -0.9330481886863708, 'logps/chosen': -79.04085540771484, 'logps/rejected': -81.66323852539062, 'logits/chosen': -0.9019579887390137, 'logits/rejected': -1.0538601875305176, 'epoch': 0.56}
{'loss': 0.0957, 'grad_norm': 25.75, 'learning_rate': 4.76343353608279e-06, 'rewards/chosen': 0.8412858247756958, 'rewards/rejected': -1.7960401773452759, 'rewards/accuracies': 1.0, 'rewards/margins': 2.6373260021209717, 'logps/chosen': -53.90239715576172, 'logps/rejected': -93.03611755371094, 'logits/chosen': -0.7579668760299683, 'logits/rejected': -0.7370152473449707, 'epoch': 0.57}
{'loss': 1.0157, 'grad_norm': 219.0, 'learning_rate': 4.748660231217249e-06, 'rewards/chosen': -1.111046552658081, 'rewards/rejected': -2.8264150619506836, 'rewards/accuracies': 0.75, 'rewards/margins': 1.715368390083313, 'logps/chosen': -66.92262268066406, 'logps/rejected': -89.97724914550781, 'logits/chosen': -0.7658573985099792, 'logits/rejected': -0.9978615641593933, 'epoch': 0.57}
{'loss': 0.919, 'grad_norm': 195.0, 'learning_rate': 4.7338891257891085e-06, 'rewards/chosen': -0.5341317653656006, 'rewards/rejected': -1.1749972105026245, 'rewards/accuracies': 0.5, 'rewards/margins': 0.6408655643463135, 'logps/chosen': -79.14124298095703, 'logps/rejected': -99.8801498413086, 'logits/chosen': -0.6846991181373596, 'logits/rejected': -0.809037446975708, 'epoch': 0.57}
{'loss': 0.4038, 'grad_norm': 127.5, 'learning_rate': 4.719120349058146e-06, 'rewards/chosen': -1.3824679851531982, 'rewards/rejected': -3.442406177520752, 'rewards/accuracies': 0.75, 'rewards/margins': 2.0599379539489746, 'logps/chosen': -88.73631286621094, 'logps/rejected': -136.8621368408203, 'logits/chosen': -0.8723170757293701, 'logits/rejected': -0.4746977686882019, 'epoch': 0.57}
{'loss': 0.1592, 'grad_norm': 45.0, 'learning_rate': 4.704354030263757e-06, 'rewards/chosen': -0.03351211920380592, 'rewards/rejected': -2.288501739501953, 'rewards/accuracies': 1.0, 'rewards/margins': 2.2549898624420166, 'logps/chosen': -90.25819396972656, 'logps/rejected': -106.32803344726562, 'logits/chosen': -0.7098242044448853, 'logits/rejected': -0.9140519499778748, 'epoch': 0.57}
{'loss': 0.4694, 'grad_norm': 108.5, 'learning_rate': 4.689590298623831e-06, 'rewards/chosen': 0.23151922225952148, 'rewards/rejected': -1.0153257846832275, 'rewards/accuracies': 0.75, 'rewards/margins': 1.246845006942749, 'logps/chosen': -68.65323638916016, 'logps/rejected': -90.77040100097656, 'logits/chosen': -0.8921108841896057, 'logits/rejected': -0.962897539138794, 'epoch': 0.57}
{'loss': 0.0245, 'grad_norm': 13.125, 'learning_rate': 4.6748292833336125e-06, 'rewards/chosen': -0.29092293977737427, 'rewards/rejected': -4.940121173858643, 'rewards/accuracies': 1.0, 'rewards/margins': 4.649198055267334, 'logps/chosen': -88.81961822509766, 'logps/rejected': -182.21353149414062, 'logits/chosen': -0.908872127532959, 'logits/rejected': -1.341097354888916, 'epoch': 0.57}
{'loss': 0.3763, 'grad_norm': 183.0, 'learning_rate': 4.660071113564579e-06, 'rewards/chosen': -0.3971906006336212, 'rewards/rejected': -2.4641103744506836, 'rewards/accuracies': 0.75, 'rewards/margins': 2.066920042037964, 'logps/chosen': -101.70557403564453, 'logps/rejected': -124.69918060302734, 'logits/chosen': -0.7798837423324585, 'logits/rejected': -0.525440514087677, 'epoch': 0.57}
{'loss': 0.4456, 'grad_norm': 88.0, 'learning_rate': 4.645315918463308e-06, 'rewards/chosen': -0.1398853361606598, 'rewards/rejected': -0.9773969650268555, 'rewards/accuracies': 0.75, 'rewards/margins': 0.8375115990638733, 'logps/chosen': -66.63255310058594, 'logps/rejected': -71.04947662353516, 'logits/chosen': -1.065764307975769, 'logits/rejected': -1.007232904434204, 'epoch': 0.57}
{'loss': 0.6144, 'grad_norm': 120.0, 'learning_rate': 4.6305638271503445e-06, 'rewards/chosen': 0.07148367166519165, 'rewards/rejected': -2.632290840148926, 'rewards/accuracies': 0.75, 'rewards/margins': 2.7037744522094727, 'logps/chosen': -74.50465393066406, 'logps/rejected': -103.5435791015625, 'logits/chosen': -1.1428992748260498, 'logits/rejected': -1.3584024906158447, 'epoch': 0.57}
{'loss': 0.6521, 'grad_norm': 121.5, 'learning_rate': 4.615814968719071e-06, 'rewards/chosen': -0.7321034669876099, 'rewards/rejected': -3.2724850177764893, 'rewards/accuracies': 0.5, 'rewards/margins': 2.540381908416748, 'logps/chosen': -86.31865692138672, 'logps/rejected': -116.38765716552734, 'logits/chosen': -0.7574230432510376, 'logits/rejected': -0.43285661935806274, 'epoch': 0.57}
{'loss': 0.2206, 'grad_norm': 55.5, 'learning_rate': 4.601069472234584e-06, 'rewards/chosen': 0.8577150106430054, 'rewards/rejected': -1.0918562412261963, 'rewards/accuracies': 1.0, 'rewards/margins': 1.9495712518692017, 'logps/chosen': -53.19668960571289, 'logps/rejected': -68.85198974609375, 'logits/chosen': -0.785514235496521, 'logits/rejected': -0.7949521541595459, 'epoch': 0.57}
{'loss': 1.2062, 'grad_norm': 155.0, 'learning_rate': 4.586327466732557e-06, 'rewards/chosen': -1.5567331314086914, 'rewards/rejected': -2.229482650756836, 'rewards/accuracies': 0.75, 'rewards/margins': 0.6727496385574341, 'logps/chosen': -73.25396728515625, 'logps/rejected': -85.3575668334961, 'logits/chosen': -1.0296121835708618, 'logits/rejected': -0.9685750603675842, 'epoch': 0.58}
{'loss': 0.753, 'grad_norm': 202.0, 'learning_rate': 4.571589081218116e-06, 'rewards/chosen': -1.6515331268310547, 'rewards/rejected': -1.7615647315979004, 'rewards/accuracies': 0.5, 'rewards/margins': 0.11003172397613525, 'logps/chosen': -78.54507446289062, 'logps/rejected': -77.32242584228516, 'logits/chosen': -0.9080079793930054, 'logits/rejected': -0.9656944274902344, 'epoch': 0.58}
{'loss': 0.1791, 'grad_norm': 73.0, 'learning_rate': 4.556854444664706e-06, 'rewards/chosen': -2.1829450130462646, 'rewards/rejected': -4.235779285430908, 'rewards/accuracies': 1.0, 'rewards/margins': 2.0528345108032227, 'logps/chosen': -106.09186553955078, 'logps/rejected': -154.3333740234375, 'logits/chosen': -0.9284337759017944, 'logits/rejected': -0.17248237133026123, 'epoch': 0.58}
{'loss': 0.0763, 'grad_norm': 24.5, 'learning_rate': 4.542123686012969e-06, 'rewards/chosen': -0.16180291771888733, 'rewards/rejected': -5.080435276031494, 'rewards/accuracies': 1.0, 'rewards/margins': 4.918632507324219, 'logps/chosen': -58.460968017578125, 'logps/rejected': -118.3995361328125, 'logits/chosen': -0.9497777223587036, 'logits/rejected': -0.6604890823364258, 'epoch': 0.58}
{'loss': 0.322, 'grad_norm': 140.0, 'learning_rate': 4.527396934169609e-06, 'rewards/chosen': -2.1882574558258057, 'rewards/rejected': -3.7684147357940674, 'rewards/accuracies': 0.75, 'rewards/margins': 1.5801571607589722, 'logps/chosen': -124.03636169433594, 'logps/rejected': -129.42459106445312, 'logits/chosen': -1.0615451335906982, 'logits/rejected': -1.0596907138824463, 'epoch': 0.58}
{'loss': 0.4707, 'grad_norm': 79.0, 'learning_rate': 4.512674318006268e-06, 'rewards/chosen': 0.03177104890346527, 'rewards/rejected': -1.3161827325820923, 'rewards/accuracies': 0.75, 'rewards/margins': 1.3479537963867188, 'logps/chosen': -69.74861907958984, 'logps/rejected': -86.84358215332031, 'logits/chosen': -0.6189665198326111, 'logits/rejected': -0.5584651827812195, 'epoch': 0.58}
{'loss': 0.5809, 'grad_norm': 130.0, 'learning_rate': 4.497955966358401e-06, 'rewards/chosen': -0.3622065484523773, 'rewards/rejected': -0.9474477171897888, 'rewards/accuracies': 0.75, 'rewards/margins': 0.5852411389350891, 'logps/chosen': -58.037086486816406, 'logps/rejected': -61.544654846191406, 'logits/chosen': -0.9674180746078491, 'logits/rejected': -0.9679350256919861, 'epoch': 0.58}
{'loss': 0.6925, 'grad_norm': 270.0, 'learning_rate': 4.483242008024141e-06, 'rewards/chosen': -2.747476100921631, 'rewards/rejected': -3.633573532104492, 'rewards/accuracies': 0.75, 'rewards/margins': 0.8860977292060852, 'logps/chosen': -122.6734848022461, 'logps/rejected': -142.66493225097656, 'logits/chosen': -0.8940622806549072, 'logits/rejected': -0.8568844795227051, 'epoch': 0.58}
{'loss': 0.8276, 'grad_norm': 141.0, 'learning_rate': 4.468532571763174e-06, 'rewards/chosen': -0.01989518105983734, 'rewards/rejected': -0.07315178215503693, 'rewards/accuracies': 0.75, 'rewards/margins': 0.0532565712928772, 'logps/chosen': -62.060081481933594, 'logps/rejected': -63.643882751464844, 'logits/chosen': -0.7228766083717346, 'logits/rejected': -0.7300825119018555, 'epoch': 0.58}
{'loss': 0.4829, 'grad_norm': 163.0, 'learning_rate': 4.453827786295617e-06, 'rewards/chosen': -0.2062283754348755, 'rewards/rejected': -1.2436082363128662, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0373798608779907, 'logps/chosen': -105.6916275024414, 'logps/rejected': -119.09520721435547, 'logits/chosen': -0.8993560671806335, 'logits/rejected': -0.9513536095619202, 'epoch': 0.58}
{'loss': 0.2324, 'grad_norm': 66.0, 'learning_rate': 4.439127780300891e-06, 'rewards/chosen': 0.9292471408843994, 'rewards/rejected': -0.6558985114097595, 'rewards/accuracies': 1.0, 'rewards/margins': 1.5851457118988037, 'logps/chosen': -81.66085052490234, 'logps/rejected': -97.9865493774414, 'logits/chosen': -0.5311703085899353, 'logits/rejected': -0.5687141418457031, 'epoch': 0.58}
{'loss': 0.218, 'grad_norm': 133.0, 'learning_rate': 4.424432682416585e-06, 'rewards/chosen': -0.05721861124038696, 'rewards/rejected': -2.3655271530151367, 'rewards/accuracies': 1.0, 'rewards/margins': 2.3083083629608154, 'logps/chosen': -67.66044616699219, 'logps/rejected': -90.32805633544922, 'logits/chosen': -1.0055431127548218, 'logits/rejected': -0.8330574631690979, 'epoch': 0.58}
{'loss': 0.5715, 'grad_norm': 133.0, 'learning_rate': 4.409742621237348e-06, 'rewards/chosen': -1.6360151767730713, 'rewards/rejected': -3.1760573387145996, 'rewards/accuracies': 0.5, 'rewards/margins': 1.5400422811508179, 'logps/chosen': -73.17911529541016, 'logps/rejected': -93.86619567871094, 'logits/chosen': -0.9431661367416382, 'logits/rejected': -1.035481333732605, 'epoch': 0.59}
{'loss': 0.3545, 'grad_norm': 78.5, 'learning_rate': 4.395057725313743e-06, 'rewards/chosen': -0.44603779911994934, 'rewards/rejected': -3.023287773132324, 'rewards/accuracies': 0.75, 'rewards/margins': 2.5772500038146973, 'logps/chosen': -71.35948944091797, 'logps/rejected': -136.73309326171875, 'logits/chosen': -0.694094181060791, 'logits/rejected': -1.0961048603057861, 'epoch': 0.59}
{'loss': 0.9816, 'grad_norm': 222.0, 'learning_rate': 4.380378123151139e-06, 'rewards/chosen': -2.6299383640289307, 'rewards/rejected': -3.448730707168579, 'rewards/accuracies': 0.75, 'rewards/margins': 0.8187922835350037, 'logps/chosen': -130.18690490722656, 'logps/rejected': -126.160888671875, 'logits/chosen': -0.45092564821243286, 'logits/rejected': -0.5693748593330383, 'epoch': 0.59}
{'loss': 0.1549, 'grad_norm': 104.0, 'learning_rate': 4.365703943208578e-06, 'rewards/chosen': 0.3054078221321106, 'rewards/rejected': -3.1670639514923096, 'rewards/accuracies': 1.0, 'rewards/margins': 3.4724719524383545, 'logps/chosen': -89.34500885009766, 'logps/rejected': -133.81434631347656, 'logits/chosen': -0.7128106355667114, 'logits/rejected': -0.34738749265670776, 'epoch': 0.59}
{'loss': 0.7556, 'grad_norm': 278.0, 'learning_rate': 4.351035313897655e-06, 'rewards/chosen': -0.7779957056045532, 'rewards/rejected': -1.7820768356323242, 'rewards/accuracies': 0.5, 'rewards/margins': 1.0040810108184814, 'logps/chosen': -86.7763671875, 'logps/rejected': -90.84483337402344, 'logits/chosen': -0.7145092487335205, 'logits/rejected': -0.756048321723938, 'epoch': 0.59}
{'loss': 0.1725, 'grad_norm': 106.5, 'learning_rate': 4.336372363581391e-06, 'rewards/chosen': -1.0850331783294678, 'rewards/rejected': -3.630380153656006, 'rewards/accuracies': 1.0, 'rewards/margins': 2.545347213745117, 'logps/chosen': -101.39521789550781, 'logps/rejected': -125.91645050048828, 'logits/chosen': -0.6759394407272339, 'logits/rejected': -0.675578236579895, 'epoch': 0.59}
{'loss': 0.4255, 'grad_norm': 69.5, 'learning_rate': 4.32171522057311e-06, 'rewards/chosen': -0.035427019000053406, 'rewards/rejected': -1.7616121768951416, 'rewards/accuracies': 0.75, 'rewards/margins': 1.7261850833892822, 'logps/chosen': -62.83721923828125, 'logps/rejected': -69.8302001953125, 'logits/chosen': -0.8033967018127441, 'logits/rejected': -0.7801104784011841, 'epoch': 0.59}
{'loss': 0.1314, 'grad_norm': 22.25, 'learning_rate': 4.3070640131353165e-06, 'rewards/chosen': -0.9986118078231812, 'rewards/rejected': -3.6919360160827637, 'rewards/accuracies': 1.0, 'rewards/margins': 2.693324327468872, 'logps/chosen': -78.35686492919922, 'logps/rejected': -96.58625030517578, 'logits/chosen': -0.9456976056098938, 'logits/rejected': -0.9615352153778076, 'epoch': 0.59}
{'loss': 0.5317, 'grad_norm': 130.0, 'learning_rate': 4.292418869478577e-06, 'rewards/chosen': -0.7439454197883606, 'rewards/rejected': -2.337019443511963, 'rewards/accuracies': 0.75, 'rewards/margins': 1.5930742025375366, 'logps/chosen': -77.97797393798828, 'logps/rejected': -100.20658874511719, 'logits/chosen': -1.0826295614242554, 'logits/rejected': -1.0992448329925537, 'epoch': 0.59}
{'loss': 0.3696, 'grad_norm': 78.0, 'learning_rate': 4.277779917760393e-06, 'rewards/chosen': -1.8852260112762451, 'rewards/rejected': -2.8171803951263428, 'rewards/accuracies': 1.0, 'rewards/margins': 0.9319543242454529, 'logps/chosen': -101.18378448486328, 'logps/rejected': -114.42356872558594, 'logits/chosen': -0.7993898391723633, 'logits/rejected': -0.7545132637023926, 'epoch': 0.59}
